Gene	Ensembl.Gene.ID	Essential	Transcript.length	Strand	GC.content	Enzyme	SEG.low.complexity	Transmembrane.domain	Signal.peptide	Coiled.coil	Nucleus	Mitochondria	ER	Cytoplasm	Ribosome
COX15	YER141W	0	1461	1	41	0	1	1	0	0	0	1	0	0	0
COX16	YJL003W	0	357	1	38.38	0	0	1	0	0	0	1	0	0	0
COX17	YLL009C	0	210	-1	41.9	0	1	0	0	0	1	1	0	1	0
COX18	YGR062C	0	951	-1	42.69	0	1	1	0	0	0	1	0	0	0
COX19	YLL018C-A	0	297	-1	48.82	0	0	0	0	0	1	1	0	1	0
COX20	YDR231C	0	618	-1	47.57	0	1	0	0	1	0	1	0	0	0
COX23	YHR116W	0	456	1	49.56	0	1	0	0	0	0	1	0	1	0
COX5A	YNL052W	0	462	1	45.02	1	0	1	0	0	0	1	0	0	0
COX6	YHR051W	0	447	1	38.7	0	0	0	0	1	0	1	0	0	0
COX7	YMR256C	0	183	-1	38.25	1	0	1	0	0	0	1	0	0	0
COX8	YLR395C	0	237	-1	38.82	1	0	1	0	0	0	1	0	0	0
COX9	YDL067C	0	180	-1	47.78	1	0	1	0	0	0	1	0	0	0
COY1	YKL179C	0	2040	-1	36.86	0	1	1	0	1	0	0	0	0	0
CPA1	YOR303W	0	1236	1	42.31	1	0	0	0	0	0	0	0	1	0
CPA2	YJR109C	0	3357	-1	38.99	1	1	0	0	0	0	0	0	1	0
CPD1	YGR247W	0	720	1	44.44	1	0	0	0	0	0	0	0	0	0
CPR1	YDR155C	0	489	-1	48.26	1	1	0	0	0	1	1	0	1	0
CPR2	YHR057C	0	618	-1	45.95	1	1	0	1	0	0	0	0	0	0
CPR3	YML078W	0	549	1	41.71	1	0	0	0	0	0	1	0	0	0
CPR4	YCR069W	0	957	1	43.36	1	1	0	1	0	0	0	0	0	0
CPR5	YDR304C	0	678	-1	42.33	1	0	0	1	0	0	0	1	1	0
CPR6	YLR216C	0	1116	-1	38.17	1	1	0	0	0	0	0	0	1	0
CPR7	YJR032W	0	1182	1	36.63	1	1	0	0	0	0	0	0	1	0
CPR8	YNR028W	0	927	1	39.16	1	1	1	1	1	0	0	0	0	0
CPS1	YJL172W	0	1731	1	41.31	1	1	1	0	0	0	0	0	0	0
CPT1	YNL130C	0	1182	-1	36.97	1	0	1	0	0	0	1	1	0	0
CRC1	YOR100C	0	984	-1	41.87	0	1	1	0	0	0	1	0	0	0
CRD1	YDL142C	0	852	-1	38.97	1	1	1	0	0	0	1	0	0	0
CRF1	YDR223W	0	1404	1	40.24	0	1	0	0	0	1	0	0	1	0
CRG1	YHR209W	0	876	1	36.53	1	0	0	0	0	0	0	0	1	0
CRH1	YGR189C	0	1524	-1	43.37	1	1	0	1	0	0	0	0	1	0
CRN1	YLR429W	0	1956	1	42.84	0	1	0	0	1	0	0	0	0	0
CRP1	YHR146W	0	1398	1	41.85	0	1	0	0	1	1	0	0	0	0
CRR1	YLR213C	0	1269	-1	44.68	1	0	0	1	0	0	0	0	0	0
CRS5	YOR031W	0	210	1	42.38	0	0	0	0	0	0	0	0	1	0
CRT10	YOL063C	0	2874	-1	39.18	0	0	0	0	1	0	0	0	0	0
CRZ1	YNL027W	0	2037	1	37.7	0	1	0	0	1	1	0	0	1	0
CSC1	YLR241W	0	2349	1	39	0	1	1	0	1	0	0	0	0	0
CSE2	YNR010W	0	450	1	37.56	0	0	0	0	0	1	0	0	0	0
CSF1	YLR087C	0	8877	-1	37.48	0	1	1	0	0	0	1	0	0	0
CSG2	YBR036C	0	1233	-1	43.39	0	1	1	0	0	0	0	1	0	0
CSH1	YBR161W	0	1131	1	38.2	1	1	1	0	0	0	0	0	0	0
CSI1	YMR025W	0	888	1	32.55	0	0	0	0	0	1	0	0	1	0
CSI2	YOL007C	0	1026	-1	39.47	0	1	1	1	0	0	0	0	0	0
CSM1	YCR086W	0	573	1	43.98	0	0	0	0	1	1	0	0	0	0
CSM2	YIL132C	0	642	-1	37.69	0	1	0	0	0	1	0	0	1	0
CSM3	YMR048W	0	954	1	39.94	0	1	0	0	0	1	0	0	0	0
CSM4	YPL200W	0	471	1	35.03	0	0	1	0	0	1	0	1	0	0
CSN9	YDR179C	0	489	-1	31.7	0	0	0	0	0	1	0	0	1	0
CSR1	YLR380W	0	1227	1	45.88	0	1	0	0	0	0	1	0	1	0
CSR2	YPR030W	0	3366	1	40.14	0	1	0	0	0	1	0	0	1	0
CST26	YBR042C	0	1194	-1	37.1	1	0	1	0	0	0	0	0	0	0
CST6	YIL036W	0	1764	1	40.31	0	1	0	0	0	1	0	0	0	0
CST9	YLR394W	0	1449	1	38.03	0	1	0	0	0	1	0	0	0	0
CTA1	YDR256C	0	1548	-1	42.38	1	0	0	0	0	0	1	0	0	0
CTF18	YMR078C	0	2226	-1	38.01	0	1	0	0	0	1	1	0	1	0
CTF19	YPL018W	0	1110	1	39.37	0	1	0	0	1	1	0	0	0	0
CTF3	YLR381W	0	2202	1	38.56	0	1	0	0	0	1	0	0	0	0
CTF4	YPR135W	0	2784	1	38.47	0	1	0	0	0	1	0	0	0	0
CTF8	YHR191C	0	402	-1	43.28	0	0	0	0	0	1	0	0	0	0
CTH1	YDR151C	0	978	-1	38.14	0	1	0	0	0	1	0	0	0	0
CTI6	YPL181W	0	1521	1	43.06	0	1	0	0	0	1	0	0	0	0
CTK1	YKL139W	0	1587	1	36.17	1	1	0	0	0	1	0	0	1	0
CTK2	YJL006C	0	972	-1	35.49	0	0	0	0	0	1	0	0	0	0
CTK3	YML112W	0	891	1	42.99	0	1	0	0	0	1	0	0	1	0
CTL1	YMR180C	0	963	-1	39.56	1	0	0	0	0	1	0	0	1	0
CTM1	YHR109W	0	1758	1	37.49	1	0	0	0	0	0	0	0	1	0
CTO1	YCR015C	0	954	-1	34.91	0	0	0	0	0	0	0	0	0	0
CTP1	YBR291C	0	900	-1	41.78	0	0	0	0	0	0	1	0	0	0
CTR1	YPR124W	0	1221	1	41.11	0	1	1	0	0	0	0	0	0	0
CTS1	YLR286C	0	1689	-1	40.85	1	1	0	1	0	1	0	1	0	0
CTS2	YDR371W	0	1536	1	35.03	1	1	1	0	0	0	0	0	1	0
CTT1	YGR088W	0	1689	1	41.21	1	0	0	0	0	0	0	0	1	0
CUE1	YMR264W	0	612	1	44.28	0	1	0	0	0	0	1	1	1	0
CUE2	YKL090W	0	1332	1	37.24	0	1	0	0	0	0	0	0	0	0
CUE3	YGL110C	0	1875	-1	37.01	0	0	0	0	0	0	0	0	1	0
CUE4	YML101C	0	354	-1	51.41	0	1	1	1	0	0	0	1	1	0
CUE5	YOR042W	0	1236	1	44.42	0	1	0	0	0	0	0	0	1	0
CUL3	YGR003W	0	2235	1	35.7	0	1	0	0	0	1	0	0	1	0
CUP2	YGL166W	0	678	1	47.35	0	1	0	0	0	1	0	0	1	0
CUP9	YPL177C	0	921	-1	41.26	0	1	0	0	0	1	0	0	1	0
CUR1	YPR158W	0	759	1	36.76	0	0	0	0	0	1	0	0	0	0
CUS2	YNL286W	0	858	1	38.34	0	1	0	0	1	1	0	0	0	0
CUZ1	YNL155W	0	825	1	37.82	0	1	0	0	0	1	0	0	1	0
CWC15	YDR163W	0	528	1	41.67	0	0	0	0	0	1	0	0	0	0
CWC21	YDR482C	0	408	-1	51.47	0	1	0	0	1	1	0	0	1	0
CWC27	YPL064C	0	906	-1	38.63	1	1	0	0	0	1	0	0	1	0
CWH41	YGL027C	0	2502	-1	39.25	1	1	0	1	0	0	0	1	0	0
CWH43	YCR017C	0	2862	-1	39.55	0	1	1	0	0	0	0	1	0	0
CWP1	YKL096W	0	720	1	45.97	0	1	0	1	0	0	0	1	0	0
CWP2	YKL096W-A	0	279	1	50.54	0	1	0	1	0	0	0	1	0	0
CYB2	YML054C	0	1776	-1	41.1	1	0	0	0	0	0	1	0	0	0
CYC1	YJR048W	0	330	1	42.42	0	0	0	0	0	1	1	0	1	0
CYC2	YOR037W	0	1101	1	38.06	1	1	0	0	0	0	1	0	0	0
CYC3	YAL039C	0	810	-1	53.09	1	1	0	0	0	0	1	0	0	0
CYC7	YEL039C	0	342	-1	40.35	0	0	0	0	0	0	1	0	1	0
CYC8	YBR112C	0	2901	-1	43.78	0	1	0	0	1	1	0	0	0	0
CYK3	YDL117W	0	2658	1	38.64	0	1	0	0	1	0	0	0	1	0
CYM1	YDR430C	0	2970	-1	38.79	1	1	0	0	0	0	1	0	0	0
CYS3	YAL012W	0	1185	1	48.69	1	0	0	0	0	0	0	0	1	0
CYS4	YGR155W	0	1524	1	40.29	1	1	0	0	0	0	1	0	1	0
CYT1	YOR065W	0	930	1	45.48	0	1	0	0	0	0	1	0	0	0
CYT2	YKL087C	0	675	-1	44.15	1	0	0	0	0	0	1	0	0	0
DAK1	YML070W	0	1755	1	41.65	1	1	0	0	0	0	0	0	1	0
DAK2	YFL053W	0	1776	1	46.4	1	1	0	0	0	0	0	0	0	0
DAL1	YIR027C	0	1383	-1	45.7	1	0	0	0	0	0	0	0	0	0
DAL2	YIR029W	0	1032	1	42.34	1	1	0	0	0	0	0	0	0	0
DAL3	YIR032C	0	588	-1	45.58	1	0	0	0	0	0	0	0	0	0
DAL4	YIR028W	0	1908	1	40.99	0	0	1	0	0	0	0	0	0	0
DAL5	YJR152W	0	1632	1	39.09	0	1	1	0	0	0	0	0	0	0
DAL7	YIR031C	0	1665	-1	40.18	1	0	0	0	0	0	0	0	0	0
DAL80	YKR034W	0	810	1	43.46	0	1	0	0	0	1	0	0	0	0
DAL81	YIR023W	0	2913	1	39.92	0	1	0	0	1	1	0	0	0	0
DAL82	YNL314W	0	768	1	44.27	0	1	0	0	0	1	0	0	0	0
DAN1	YJR150C	0	897	-1	46.38	0	1	1	1	0	0	0	0	0	0
DAP1	YPL170W	0	459	1	44.88	0	0	0	0	0	0	0	1	1	0
DAP2	YHR028C	0	2457	-1	38.58	1	1	1	0	0	0	0	0	0	0
DAS1	YJL149W	0	1992	1	37.55	0	1	0	0	0	0	0	0	0	0
DAS2	YDR020C	0	699	-1	36.91	1	0	0	0	0	1	0	0	1	0
DAT1	YML113W	0	747	1	49.8	0	1	0	0	1	1	0	0	0	0
DBF2	YGR092W	0	1719	1	38.74	1	1	0	0	0	0	0	0	1	0
DBF20	YPR111W	0	1695	1	37.94	1	1	0	0	0	0	0	0	1	0
DBP1	YPL119C	0	1854	-1	42.61	1	1	0	0	0	0	0	0	1	0
DBP3	YGL078C	0	1572	-1	38.8	1	1	0	0	1	1	0	0	0	0
DBP7	YKR024C	0	2229	-1	39.57	1	1	0	0	0	1	0	0	0	0
DBR1	YKL149C	0	1218	-1	38.1	1	1	0	0	0	1	0	0	1	0
DCC1	YCL016C	0	1143	-1	43.22	0	0	0	0	0	1	0	0	0	0
DCG1	YIR030C	0	735	-1	35.92	0	0	0	0	0	0	0	0	0	0
DCI1	YOR180C	0	816	-1	37.87	1	1	0	0	0	0	0	0	0	0
DCK1	YLR422W	0	5799	1	37.25	0	1	0	0	1	0	0	0	1	0
DCN1	YLR128W	0	810	1	40.04	0	0	0	0	0	0	0	0	0	0
DCR2	YLR361C	0	1737	-1	39.55	1	1	1	0	0	0	0	0	1	0
DCS1	YLR270W	0	1053	1	38.46	1	0	0	0	0	1	1	0	1	0
DCS2	YOR173W	0	1062	1	41.24	0	0	0	0	0	0	0	0	1	0
DCV1	YFR012W	0	609	1	37.93	0	1	1	0	0	0	0	0	0	0
DCW1	YKL046C	0	1350	-1	42.74	1	1	1	1	0	0	0	1	0	0
DDC1	YPL194W	0	1839	1	38.5	0	0	0	0	0	1	0	0	1	0
DDI1	YER143W	0	1287	1	42.27	0	1	0	0	0	0	0	0	1	0
DDI3	YNL335W	0	678	1	44.1	0	1	0	0	0	0	0	0	0	0
DDP1	YOR163W	0	567	1	42.5	1	0	0	0	0	1	0	0	1	0
DDR48	YMR173W	0	1293	1	39.21	0	1	0	0	0	0	0	0	1	0
DEF1	YKL054C	0	2217	-1	40.82	0	1	0	0	1	1	0	0	1	0
DEP1	YAL013W	0	1218	1	51.48	0	1	0	0	1	1	0	0	1	0
DER1	YBR201W	0	636	1	38.21	0	0	1	0	0	0	0	1	0	0
DET1	YDR051C	0	1005	-1	39	1	0	0	0	0	1	0	0	1	0
DFG10	YIL049W	0	762	1	34.78	1	0	1	0	0	0	0	1	1	0
DFG16	YOR030W	0	1860	1	35.65	0	1	1	1	0	0	0	0	0	0
DFG5	YMR238W	0	1377	1	40.96	1	0	1	1	0	0	0	1	0	0
DFM1	YDR411C	0	1026	-1	44.05	0	1	1	0	0	0	0	1	0	0
DGA1	YOR245C	0	1257	-1	37.79	1	1	1	0	0	0	0	1	1	0
DGK1	YOR311C	0	873	-1	38.95	1	1	1	0	0	1	0	1	0	0
DGR2	YKL121W	0	2559	1	38.14	0	1	0	0	0	0	0	0	0	0
DHH1	YDL160C	0	1521	-1	39.25	1	1	0	0	0	0	0	0	1	0
DIA1	YMR316W	0	1011	1	39.07	0	0	0	0	0	0	0	0	1	0
DIA2	YOR080W	0	2199	1	34.83	0	1	0	0	0	1	0	0	0	0
DIA3	YDL024C	0	1407	-1	39.87	1	0	0	1	0	0	0	0	0	0
DIA4	YHR011W	0	1341	1	39.67	1	1	0	0	1	0	1	0	1	0
DIC1	YLR348C	0	897	-1	48.61	0	0	0	0	0	0	1	0	0	0
DID4	YKL002W	0	699	1	40.03	0	1	0	0	1	0	0	0	1	0
DIE2	YGR227W	0	1578	1	36.19	1	0	1	0	0	0	0	1	0	0
DIF1	YLR437C	0	402	-1	52.99	0	1	0	0	1	1	0	0	1	0
DIG1	YPL049C	0	1359	-1	48.34	0	1	0	0	0	1	0	0	0	0
DIG2	YDR480W	0	972	1	40.84	0	1	0	0	0	1	0	0	1	0
DIN7	YDR263C	0	1293	-1	36.27	1	1	0	0	0	1	1	0	0	0
DIP5	YPL265W	0	1827	1	39.52	0	1	1	0	0	0	0	0	0	0
DIT1	YDR403W	0	1611	1	37.18	0	1	0	0	0	0	0	0	0	0
DIT2	YDR402C	0	1470	-1	37.96	1	1	1	0	0	0	0	0	0	0
DLD1	YDL174C	0	1764	-1	44.78	1	1	0	0	0	0	1	0	0	0
DLD2	YDL178W	0	1593	1	38.67	1	1	0	0	0	0	1	0	0	0
DLD3	YEL071W	0	1491	1	40.17	1	1	0	0	0	1	0	0	1	0
DLS1	YJL065C	0	504	-1	46.43	0	1	0	0	0	1	0	0	0	0
DLT1	YMR126C	0	1029	-1	35.86	0	1	1	0	0	0	0	0	0	0
DMA1	YHR115C	0	1251	-1	42.77	1	1	0	0	1	0	0	0	1	0
DMA2	YNL116W	0	1569	1	42.83	1	1	0	0	1	0	0	0	1	0
DMC1	YER179W	0	1005	1	38.92	0	0	0	0	0	1	0	0	0	0
DNF1	YER166W	0	4716	1	39.23	1	0	1	0	1	0	1	0	0	0
DNF2	YDR093W	0	4839	1	41.27	1	1	1	0	0	0	0	0	0	0
DNF3	YMR162C	0	4971	-1	37.72	1	1	1	0	0	0	0	0	1	0
DNL4	YOR005C	0	2835	-1	37.5	1	1	0	0	0	1	0	0	0	0
DNM1	YLL001W	0	2274	1	37.82	1	1	0	0	0	0	1	0	0	0
DOA1	YKL213C	0	2148	-1	39.71	0	1	0	0	0	1	0	0	1	0
DOA4	YDR069C	0	2781	-1	35.53	1	1	0	0	0	0	1	0	1	0
DOC1	YGL240W	0	753	1	43.16	0	0	0	0	0	1	1	0	1	0
DOG1	YHR044C	0	741	-1	41.57	1	1	0	0	0	0	0	0	0	0
DOG2	YHR043C	0	741	-1	40.35	1	1	0	0	0	1	0	0	1	0
DOM34	YNL001W	0	1161	1	34.8	1	1	0	0	0	0	0	0	1	0
DON1	YDR273W	0	1098	1	39.71	0	1	0	0	0	0	0	0	0	0
DOS2	YDR068W	0	933	1	37.08	0	1	0	0	1	0	0	0	1	0
DOT1	YDR440W	0	1749	1	37.51	1	1	0	0	0	1	0	0	1	0
DOT5	YIL010W	0	648	1	39.35	1	0	0	0	0	1	0	0	0	0
DOT6	YER088C	0	2013	-1	45.36	0	1	0	0	0	1	0	0	1	0
DPB3	YBR278W	0	606	1	41.42	1	1	0	0	1	1	0	0	1	0
DPB4	YDR121W	0	591	1	42.3	1	1	0	0	1	1	0	0	1	0
DPH1	YIL103W	0	1278	1	37.87	0	1	0	0	0	0	0	0	1	0
DPH2	YKL191W	0	1605	1	45.73	0	1	0	0	0	0	0	0	1	0
DPH5	YLR172C	0	903	-1	42.52	1	0	0	0	0	0	0	0	1	0
DPH6	YLR143W	0	2058	1	36.83	0	0	0	0	0	0	0	0	1	0
DPL1	YDR294C	0	1770	-1	41.69	1	1	0	0	0	1	0	1	0	0
DPP1	YDR284C	0	870	-1	39.89	1	0	1	0	0	0	0	0	0	0
DRN1	YGR093W	0	1524	1	37.4	0	0	0	0	0	1	0	0	0	0
DRS2	YAL026C	0	4068	-1	37.59	1	1	1	0	1	0	0	0	0	0
DSC3	YOR223W	0	879	1	45.73	0	1	1	0	1	0	0	1	0	0
DSD1	YGL196W	0	1287	1	39.16	1	0	0	0	0	0	0	0	0	0
DSE1	YER124C	0	1722	-1	35.19	0	1	0	0	0	0	0	0	0	0
DSE2	YHR143W	0	978	1	40.18	0	1	0	1	0	0	0	0	0	0
DSE3	YOR264W	0	1293	1	38.98	0	1	0	0	0	0	0	0	0	0
DSE4	YNR067C	0	3354	-1	38.88	1	1	0	1	0	0	0	0	0	0
DSF2	YBR007C	0	2211	-1	38.49	0	1	0	0	0	0	0	0	0	0
DSK2	YMR276W	0	1122	1	51.43	0	1	0	0	0	1	0	0	1	0
DSS1	YMR287C	0	2910	-1	36.91	1	1	0	0	0	0	1	0	0	0
DSS4	YPR017C	0	432	-1	39.35	0	0	0	0	0	1	0	0	1	0
DST1	YGL043W	0	930	1	40.22	0	0	0	0	0	1	0	0	0	0
DTD1	YDL219W	0	453	1	35.88	1	1	0	0	0	0	0	0	1	0
DTR1	YBR180W	0	1719	1	39.5	0	1	1	0	0	0	0	0	0	0
DUF1	YOL087C	0	3351	-1	39.27	0	1	0	0	0	0	0	0	1	0
DUG1	YFR044C	0	1446	-1	42.88	1	0	0	0	0	0	1	0	1	1
DUG2	YBR281C	0	2637	-1	37.28	1	1	0	0	0	1	0	0	1	0
DUG3	YNL191W	0	1074	1	41.99	0	1	0	0	0	0	0	0	1	0
DUN1	YDL101C	0	1542	-1	38	1	1	0	0	0	1	0	0	0	0
DUR1,2	YBR208C	0	5508	-1	40.81	1	1	0	0	0	0	0	0	1	0
DUR3	YHL016C	0	2208	-1	40.4	0	1	1	0	1	0	0	0	0	0
DUS1	YML080W	0	1272	1	40.64	1	1	0	0	0	1	0	0	0	0
DUS3	YLR401C	0	2007	-1	42.7	1	1	0	0	0	1	0	0	1	0
DUS4	YLR405W	0	1104	1	42.21	1	1	0	0	0	0	0	0	0	0
DXO1	YDR370C	0	1329	-1	36.49	0	1	0	0	0	0	0	0	1	0
DYN1	YKR054C	0	12279	-1	36.86	0	1	0	0	1	0	0	0	1	0
DYN2	YDR424C	0	279	-1	37.36	0	0	0	0	0	1	0	1	1	0
DYN3	YMR299C	0	939	-1	35.68	0	0	0	0	0	0	0	0	1	0
EAF1	YDR359C	0	2949	-1	40.01	0	1	0	0	1	1	0	0	0	0
EAF3	YPR023C	0	1206	-1	42.95	0	1	0	0	1	1	0	0	0	0
EAF5	YEL018W	0	840	1	40.71	0	1	0	0	0	1	0	0	0	0
EAF6	YJR082C	0	342	-1	39.18	0	1	0	0	1	1	0	0	0	0
EAF7	YNL136W	0	1278	1	38.11	0	1	0	0	1	1	0	0	0	0
EAP1	YKL204W	0	1899	1	40.86	0	1	0	0	0	0	0	0	1	0
EAR1	YMR171C	0	1653	-1	39.2	0	1	1	1	0	0	0	0	0	0
EBS1	YDR206W	0	2655	1	37.78	0	1	0	0	0	1	0	0	1	0
ECI1	YLR284C	0	843	-1	38.79	1	0	0	0	0	0	0	0	0	0
ECL1	YGR146C	0	636	-1	38.36	0	1	0	0	0	0	0	0	0	0
ECM1	YAL059W	0	639	1	40.38	0	1	0	0	0	1	0	0	0	1
ECM10	YEL030W	0	1935	1	41.03	0	1	0	0	1	0	1	0	0	0
ECM11	YDR446W	0	909	1	36.63	0	0	0	0	1	1	0	0	0	0
ECM12	YHR021W-A	0	456	1	34.87	0	1	1	0	0	0	0	0	0	0
ECM13	YBL043W	0	774	1	43.15	0	1	0	0	0	0	0	0	0	0
ECM14	YHR132C	0	1293	-1	42.61	1	0	1	1	0	0	0	0	0	0
ECM15	YBL001C	0	315	-1	39.37	0	0	0	0	0	1	0	0	1	0
ECM18	YDR125C	0	1362	-1	35.46	1	0	0	0	0	0	1	0	0	0
ECM19	YLR390W	0	339	1	43.95	0	1	1	0	0	0	1	0	0	0
ECM2	YBR065C	0	1095	-1	37.26	0	1	0	0	0	1	0	0	0	0
ECM21	YBL101C	0	3354	-1	41.41	0	1	0	0	0	0	0	0	1	0
ECM22	YLR228C	0	2445	-1	40.9	0	1	0	0	1	1	0	0	1	0
ECM23	YPL021W	0	564	1	40.07	0	1	0	0	0	0	0	0	0	0
ECM25	YJL201W	0	1800	1	36.67	0	1	0	0	1	0	0	0	1	0
ECM27	YJR106W	0	2178	1	39.49	0	1	1	0	0	0	0	0	0	0
ECM29	YHL030W	0	5607	1	37.81	0	1	0	0	0	1	0	0	1	0
ECM3	YOR092W	0	1842	1	40.88	0	1	1	0	0	0	0	1	0	0
ECM30	YLR436C	0	3825	-1	38.3	0	1	0	0	0	0	0	0	1	0
ECM31	YBR176W	0	939	1	39.72	1	0	0	0	0	0	1	0	0	0
ECM32	YER176W	0	3366	1	39.48	1	1	0	0	0	0	0	0	1	0
ECM33	YBR078W	0	1290	1	40.8	0	1	0	1	0	0	1	0	0	0
ECM34	YHL043W	0	513	1	39.96	0	0	1	0	0	0	0	0	0	0
ECM38	YLR299W	0	1983	1	42.86	1	1	1	0	0	0	0	0	0	0
ECM4	YKR076W	0	1113	1	41.51	1	0	0	0	0	0	0	0	1	0
ECM5	YMR176W	0	4236	1	36.24	0	0	0	0	1	1	0	0	0	0
ECM7	YLR443W	0	1347	1	41.13	0	0	1	0	0	0	0	0	0	0
ECM8	YBR076W	0	1065	1	36.9	0	0	0	0	0	0	0	0	0	0
ECT1	YGR007W	0	972	1	40.84	1	0	0	0	0	1	0	0	1	0
EDC1	YGL222C	0	528	-1	41.29	0	1	0	0	0	1	0	0	1	0
EDC2	YER035W	0	438	1	48.86	0	1	0	0	0	1	0	0	1	0
EDC3	YEL015W	0	1656	1	39.37	0	1	0	0	0	0	0	0	1	0
EDE1	YBL047C	0	4146	-1	41.34	0	1	0	0	1	0	0	0	1	0
EDS1	YBR033W	0	2760	1	38.66	0	1	0	0	0	1	0	0	0	0
EEB1	YPL095C	0	1371	-1	40.85	1	0	0	0	0	0	0	0	0	0
EFM1	YHL039W	0	1758	1	36.41	1	0	0	0	0	0	0	0	1	0
EFM2	YBR271W	0	1260	1	39.44	0	1	0	0	0	0	0	0	1	0
EFM3	YJR129C	0	1020	-1	43.14	0	1	0	0	0	0	0	0	1	0
EFM4	YIL064W	0	774	1	41.99	1	0	0	0	0	0	0	0	1	0
EFM5	YGR001C	0	747	-1	35.7	1	1	0	0	1	0	0	0	1	0
EFM6	YNL024C	0	741	-1	39.81	0	1	0	0	0	0	0	0	1	0
EFT1	YOR133W	0	2529	1	44.48	0	1	0	0	0	0	0	0	1	1
EFT2	YDR385W	0	2529	1	44.4	0	1	0	0	0	0	0	0	1	1
EGD1	YPL037C	0	474	-1	44.94	0	1	0	0	0	1	0	0	1	0
EGD2	YHR193C	0	525	-1	45.14	0	1	0	0	0	1	0	0	1	0
EGH1	YIR007W	0	2295	1	40.26	1	1	0	0	0	0	0	0	1	0
EGT2	YNL327W	0	3126	1	40.85	0	1	0	1	0	0	0	1	0	0
EHD3	YDR036C	0	1503	-1	39.39	1	1	0	0	0	0	1	0	0	0
EHT1	YBR177C	0	1356	-1	41.22	1	1	0	0	0	0	1	1	0	0
EIS1	YMR031C	0	2532	-1	40.6	0	1	0	0	1	0	1	0	1	0
EKI1	YDR147W	0	1605	1	35.95	1	0	0	0	0	0	0	0	1	0
ELA1	YNL230C	0	1140	-1	41.67	0	1	0	0	1	1	0	0	0	0
ELC1	YPL046C	0	300	-1	40.67	0	1	0	0	0	1	0	0	1	0
ELF1	YKL160W	0	438	1	40.18	0	1	0	0	0	1	0	0	0	0
ELG1	YOR144C	0	2376	-1	36.78	0	1	0	0	0	1	1	0	1	0
ELM1	YKL048C	0	1923	-1	38.22	1	1	0	0	0	0	0	0	0	0
ELO1	YJL196C	0	933	-1	40.09	1	0	1	0	0	0	0	1	0	0
ELO2	YCR034W	0	1044	1	38.22	1	1	1	0	0	0	0	1	0	0
ELO3	YLR372W	0	1038	1	37.86	1	1	1	0	0	0	0	1	0	0
ELP2	YGR200C	0	2367	-1	38.87	0	1	0	0	0	1	0	0	1	0
ELP3	YPL086C	0	1674	-1	38.05	1	1	0	0	0	1	0	0	1	0
ELP4	YPL101W	0	1371	1	42.82	0	1	0	0	0	1	0	0	1	0
ELP6	YMR312W	0	822	1	39.54	0	1	0	0	0	1	0	0	1	0
EMC1	YCL045C	0	2283	-1	38.55	0	1	1	1	0	0	0	1	0	0
EMC2	YJR088C	0	879	-1	36.06	0	1	0	0	1	0	0	1	0	0
EMC3	YKL207W	0	762	1	43.57	0	1	1	0	0	0	0	1	0	0
EMC4	YGL231C	0	573	-1	37.7	0	0	1	0	0	0	0	1	0	0
EMC5	YIL027C	0	426	-1	34.98	0	0	1	0	0	0	0	1	0	0
EMC6	YLL014W	0	327	1	38.84	0	1	1	0	0	0	0	1	0	0
EMI1	YDR512C	0	564	-1	41.31	0	0	0	0	0	0	0	0	0	0
EMI2	YDR516C	0	1503	-1	44.05	1	0	0	0	0	0	0	0	1	0
EMP24	YGL200C	0	612	-1	44.12	0	0	1	1	0	0	0	1	0	0
EMP46	YLR080W	0	1335	1	38.65	0	0	1	0	0	0	0	1	0	0
EMP47	YFL048C	0	1338	-1	38.34	0	0	1	1	0	0	0	1	0	0
EMP65	YER140W	0	1671	1	37.64	0	1	1	0	0	0	1	0	0	0
EMP70	YLR083C	0	2004	-1	37.92	0	1	1	1	0	0	0	0	0	0
ENB1	YOL158C	0	1821	-1	42.56	0	1	1	0	1	0	0	0	0	0
END3	YNL084C	0	1050	-1	35.05	0	1	0	0	1	0	0	0	1	0
ENT1	YDL161W	0	1365	1	41.03	0	1	0	0	1	0	0	0	1	0
ENT2	YLR206W	0	1842	1	43.97	0	1	0	0	1	0	0	0	1	0
ENT3	YJR125C	0	1227	-1	40.91	0	1	0	0	0	0	0	0	1	0
ENT4	YLL038C	0	744	-1	46.51	0	0	0	0	0	0	0	0	0	0
ENT5	YDR153C	0	1236	-1	40.29	0	1	0	0	1	0	0	0	1	0
ENV10	YLR065C	0	546	-1	38.28	0	0	1	0	0	0	0	0	0	0
ENV11	YGR071C	0	2583	-1	34.26	0	1	0	0	0	1	0	0	0	0
ENV7	YPL236C	0	1095	-1	39.09	1	0	0	0	0	0	0	0	0	0
ENV9	YOR246C	0	993	-1	45.42	1	1	1	0	0	0	0	0	0	0
EOS1	YNL080C	0	1101	-1	43.42	0	1	1	0	0	0	0	1	0	0
EPO1	YMR124W	0	2832	1	39.9	0	1	0	0	1	0	0	0	1	0
EPS1	YIL005W	0	2106	1	37.27	1	1	1	1	0	0	0	1	0	0
EPT1	YHR123W	0	1176	1	38.36	1	0	1	0	0	0	0	1	0	0
ERC1	YHR032W	0	1746	1	47.42	0	1	1	0	0	0	0	0	0	0
ERD1	YDR414C	0	1089	-1	37.1	0	1	1	0	0	0	0	1	0	0
