Gene	Ensembl.Gene.ID	Essential	GC.content	Strand	Transcript.length	Transmembrane.length.discretized	Coiled.coil.discretized
ELP4	YPL101W	0	42.82	1	1371	0	0
ELP6	YMR312W	0	39.54	1	822	0	0
EMC1	YCL045C	0	38.55	-1	2283	1	0
EMC2	YJR088C	0	36.06	-1	879	0	1
EMC3	YKL207W	0	43.57	1	762	1	0
EMC4	YGL231C	0	37.7	-1	573	1	0
EMC5	YIL027C	0	34.98	-1	426	1	0
EMC6	YLL014W	0	38.84	1	327	1	0
EMI1	YDR512C	0	41.31	-1	564	0	0
EMI2	YDR516C	0	44.05	-1	1503	0	0
EMP24	YGL200C	0	44.12	-1	612	1	0
EMP46	YLR080W	0	38.65	1	1335	1	0
EMP47	YFL048C	0	38.34	-1	1338	1	0
EMP65	YER140W	0	37.64	1	1671	1	0
EMP70	YLR083C	0	37.92	-1	2004	1	0
ENB1	YOL158C	0	42.56	-1	1821	1	1
END3	YNL084C	0	35.05	-1	1050	0	1
ENT1	YDL161W	0	41.03	1	1365	0	1
ENT2	YLR206W	0	43.97	1	1842	0	1
ENT3	YJR125C	0	40.91	-1	1227	0	0
ENT4	YLL038C	0	46.51	-1	744	0	0
ENT5	YDR153C	0	40.29	-1	1236	0	1
ENV10	YLR065C	0	38.28	-1	546	1	0
ENV11	YGR071C	0	34.26	-1	2583	0	0
ENV7	YPL236C	0	39.09	-1	1095	0	0
ENV9	YOR246C	0	45.42	-1	993	1	0
EOS1	YNL080C	0	43.42	-1	1101	1	0
EPO1	YMR124W	0	39.9	1	2832	0	1
EPS1	YIL005W	0	37.27	1	2106	1	0
EPT1	YHR123W	0	38.36	1	1176	1	0
ERC1	YHR032W	0	47.42	1	1746	1	0
ERD1	YDR414C	0	37.1	-1	1089	1	0
ERF2	YLR246W	0	40.09	1	1080	1	0
ERG2	YMR202W	0	43.95	1	669	1	0
ERG24	YNL280C	0	39.71	-1	1317	1	0
ERG28	YER044C	0	39.15	-1	447	1	0
ERG3	YLR056W	0	43.08	1	1098	1	0
ERG4	YGL012W	0	41.49	1	1422	1	0
ERG5	YMR015C	0	38.34	-1	1617	0	0
ERG6	YML008C	0	41.15	-1	1152	0	0
ERJ5	YFR041C	0	35.7	-1	888	1	0
ERP1	YAR002C-A	0	39.55	-1	660	1	0
ERP2	YAL007C	0	37.04	-1	648	1	0
ERP3	YDL018C	0	38.2	-1	678	1	1
ERP4	YOR016C	0	37.5	-1	624	1	1
ERP5	YHR110W	0	40.38	1	639	1	1
ERP6	YGL002W	0	38.25	1	651	1	0
ERS1	YCR075C	0	43.3	-1	783	1	0
ERT1	YBR239C	0	41.95	-1	1590	0	0
ERV14	YGL054C	0	35.01	-1	417	1	0
ERV15	YBR210W	0	35.9	1	429	1	0
ERV2	YPR037C	0	48.22	-1	591	1	0
ERV25	YML012W	0	42.61	1	636	1	0
ERV29	YGR284C	0	36.87	-1	933	1	0
ERV41	YML067C	0	37.41	-1	1059	1	0
ERV46	YAL042W	0	49.6	1	1248	1	0
ESBP6	YNL125C	0	43.62	-1	2022	1	0
ESC1	YMR219W	0	38.68	1	4977	0	1
ESC2	YDR363W	0	36.83	1	1371	0	1
ESC8	YOL017W	0	37.67	1	2145	0	0
ESL2	YKR096W	0	37.43	1	3588	0	0
EST1	YLR233C	0	36	-1	2100	0	0
EST2	YLR318W	0	33.79	1	2655	0	0
EST3	YIL009C-A	0	38.94	-1	546	0	0
ETP1	YHL010C	0	38.05	-1	1758	0	1
ETR1	YBR026C	0	38.67	-1	1143	0	0
ETT1	YOR051C	0	38.5	-1	1239	0	0
EUG1	YDR518W	0	38.29	1	1554	0	0
EXG1	YLR300W	0	41.87	1	1347	0	0
EXG2	YDR261C	0	39.96	-1	1689	0	0
EXO1	YOR033C	0	38.31	-1	2109	0	0
EXO5	YBR163W	0	36.12	1	1758	0	0
FAA1	YOR317W	0	40.32	1	2103	0	0
FAA3	YIL009W	0	40.38	1	2085	0	0
FAA4	YMR246W	0	43.02	1	2085	0	0
FAB1	YFR019W	0	38.73	1	6837	0	1
FAP1	YNL023C	0	41.27	-1	2898	0	0
FAR1	YJL157C	0	39.39	-1	2493	0	1
FAR10	YLR238W	0	36.81	1	1437	1	1
FAR11	YNL127W	0	37.14	1	2862	0	1
FAR3	YMR052W	0	34.63	1	615	0	1
FAR7	YFR008W	0	37.24	1	666	0	1
FAR8	YMR029C	0	36.64	-1	1572	0	1
FAT1	YBR041W	0	37.71	1	2010	1	0
FAT3	YKL187C	0	43.36	-1	2253	1	0
FAU1	YER183C	0	40.57	-1	636	0	0
FBP1	YLR377C	0	44.03	-1	1047	0	0
FBP26	YJL155C	0	37.09	-1	1359	0	0
FCY1	YPR062W	0	44.44	1	477	0	0
FCY2	YER056C	0	41.32	-1	1602	1	0
FCY21	YER060W	0	41.97	1	1587	1	0
FDC1	YDR539W	0	40.34	1	1512	0	0
FEN2	YCR028C	0	40.22	-1	1539	1	0
FES1	YBR101C	0	38.14	-1	873	0	0
FET3	YMR058W	0	44.37	1	1911	1	0
FET4	YMR319C	0	40.2	-1	1659	1	0
FET5	YFL041W	0	42.27	1	1869	0	0
FHN1	YGR131W	0	39.43	1	525	1	0
FIG1	YBR040W	0	34.89	1	897	1	0
FIG2	YCR089W	0	41.78	1	4830	0	0
FIG4	YNL325C	0	35.95	-1	2640	0	0
FIN1	YDR130C	0	39.27	-1	876	0	0
FIR1	YER032W	0	38.43	1	2631	0	0
FIT1	YDR534C	0	47.39	-1	1587	0	0
FIT2	YOR382W	0	45.24	1	462	0	0
FIT3	YOR383C	0	50.89	-1	615	0	0
FKH2	YNL068C	0	40.75	-1	2589	0	0
FKS1	YLR342W	0	39.12	1	5631	1	1
FKS3	YMR306W	0	38.78	1	5358	1	1
FLC1	YPL221W	0	42.74	1	2382	1	0
FLC2	YAL053W	0	41.88	1	2352	1	0
FLC3	YGL139W	0	38.65	1	2409	1	0
FLO1	YAR050W	0	45.32	1	4614	1	0
FLO10	YKR102W	0	44.02	1	3510	1	0
FLO11	YIR019C	0	46.56	-1	4104	1	0
FLO8	YER109C	0	41.58	-1	2400	0	0
FLR1	YBR008C	0	41.23	-1	1647	1	0
FLX1	YIL134W	0	42.63	1	936	1	0
FMC1	YIL098C	0	41.24	-1	468	0	1
FMO1	YHR176W	0	42.19	1	1299	0	0
FMP10	YER182W	0	39.86	1	735	1	1
FMP16	YDR070C	0	42.2	-1	282	0	0
FMP23	YBR047W	0	36.74	1	528	0	0
FMP25	YLR077W	0	41.27	1	1752	1	0
FMP27	YLR454W	0	34.75	1	7887	0	1
FMP30	YPL103C	0	41.08	-1	1407	1	0
FMP32	YFL046W	0	37.82	1	624	1	1
FMP33	YJL161W	0	40.15	1	543	0	0
FMP40	YPL222W	0	45.62	1	2067	0	0
FMP41	YNL168C	0	41.79	-1	780	0	0
FMP45	YDL222C	0	49.46	-1	930	1	0
FMP46	YKR049C	0	50.5	-1	402	0	0
FMP48	YGR052W	0	39.46	1	1110	0	0
FMP52	YER004W	0	47.84	1	696	0	0
FMS1	YMR020W	0	39.88	1	1527	0	0
FMT1	YBL013W	0	49.09	1	1206	0	0
FOB1	YDR110W	0	37.51	1	1701	0	0
FOX2	YKR009C	0	40.95	-1	2703	0	0
FPK1	YNR047W	0	40.87	1	2682	0	0
FPR1	YNL135C	0	46.09	-1	345	0	0
FPR2	YDR519W	0	41.67	1	408	0	0
FPR3	YML074C	0	42.07	-1	1236	0	1
FPR4	YLR449W	0	41.82	1	1179	0	1
FPS1	YLL043W	0	42.24	1	2010	1	0
FRA1	YLL029W	0	42.71	1	2250	0	0
FRA2	YGL220W	0	43.53	1	363	0	0
FRD1	YEL047C	0	43.67	-1	1413	0	0
FRE1	YLR214W	0	36.97	1	2061	1	0
FRE2	YKL220C	0	39.14	-1	2136	1	0
FRE3	YOR381W	0	39.75	1	2136	1	0
FRE4	YNR060W	0	39.86	1	2160	1	0
FRE5	YOR384W	0	41.68	1	2085	1	0
FRE6	YLL051C	0	39.46	-1	2139	1	0
FRE7	YOL152W	0	39.61	1	1863	1	0
FRE8	YLR047C	0	38.43	-1	2061	1	0
FRK1	YPL141C	0	39.26	-1	2598	0	0
FRM2	YCL026C-A	0	44.33	-1	582	0	0
FRT1	YOR324C	0	41.07	-1	1809	1	1
FRT2	YAL028W	0	42.53	1	1587	1	1
FSF1	YOR271C	0	47.05	-1	984	1	0
FSH1	YHR049W	0	41.12	1	732	0	0
FSH2	YMR222C	0	47.02	-1	672	0	0
FSH3	YOR280C	0	38.58	-1	801	0	0
FTH1	YBR207W	0	40.92	1	1398	1	1
FTR1	YER145C	0	45.02	-1	1215	1	0
FUB1	YCR076C	0	48.07	-1	753	0	0
FUI1	YBL042C	0	41.77	-1	1920	1	0
FUM1	YPL262W	0	43.83	1	1467	0	0
FUN12	YAL035W	0	41.31	1	3009	0	1
FUN14	YAL008W	0	38.86	1	597	1	0
FUN19	YAL034C	0	42.19	-1	1242	0	0
FUN26	YAL022C	0	45.82	-1	1554	1	0
FUN30	YAL019W	0	40.58	1	3396	0	1
FUR4	YBR021W	0	39.91	1	1902	1	0
FUS1	YCL027W	0	40.87	1	1539	1	0
FUS2	YMR232W	0	34.02	1	2034	0	0
FUS3	YBL016W	0	45.76	1	1062	0	0
FYV1	YDR024W	0	41.36	1	486	0	0
FYV10	YIL097W	0	34.49	1	1551	0	0
FYV12	YOR183W	0	40.77	1	390	1	0
FYV4	YHR059W	0	39.19	1	393	0	0
FYV5	YCL058C	0	41.83	-1	459	1	0
FYV6	YNL133C	0	36.59	-1	522	0	1
FYV7	YLR068W	0	37.72	1	456	0	1
FYV8	YGR196C	0	39.36	-1	2454	0	0
FZF1	YGL254W	0	41.67	1	900	0	0
FZO1	YBR179C	0	36.84	-1	2568	0	1
GAC1	YOR178C	0	37.83	-1	2382	0	0
GAD1	YMR250W	0	42.09	1	1758	0	0
GAL1	YBR020W	0	41.46	1	1587	0	0
GAL10	YBR019C	0	40.19	-1	2100	0	0
GAL11	YOL051W	0	41.65	1	3246	0	1
GAL2	YLR081W	0	42.14	1	1725	1	0
GAL3	YDR009W	0	41.33	1	1563	0	0
GAL4	YPL248C	0	40.82	-1	2646	0	0
GAL7	YBR018C	0	38.33	-1	1101	0	0
GAL80	YML051W	0	40.83	1	1308	0	0
GAL83	YER027C	0	42.58	-1	1254	0	0
GAP1	YKR039W	0	42.84	1	1809	1	0
GAS1	YMR307W	0	41.61	1	1680	0	0
GAS2	YLR343W	0	38.43	1	1668	1	0
GAS3	YMR215W	0	39.81	1	1575	0	0
GAS4	YOL132W	0	38.06	1	1416	1	0
GAS5	YOL030W	0	42.68	1	1455	0	0
GAT1	YFL021W	0	46.05	1	1533	0	0
GAT2	YMR136W	0	39.22	1	1683	0	1
GAT3	YLR013W	0	39.67	1	426	0	0
GAT4	YIR013C	0	46.72	-1	366	0	0
GBP2	YCL011C	0	42.52	-1	1284	0	1
GCG1	YER163C	0	45.35	-1	699	0	1
GCN1	YGL195W	0	38.6	1	8019	0	1
GCN2	YDR283C	0	36.08	-1	4980	0	1
GCN20	YFR009W	0	39.35	1	2259	0	1
GCN3	YKR026C	0	39.76	-1	918	0	0
GCN4	YEL009C	0	41.13	-1	846	0	1
GCR2	YNL199C	0	40.62	-1	1605	0	1
GCS1	YDL226C	0	43.72	-1	1059	0	0
GCV1	YDR019C	0	41.15	-1	1203	0	0
GCV2	YMR189W	0	39.94	1	3105	0	1
GCV3	YAL044C	0	48.34	-1	513	0	0
GCY1	YOR120W	0	40.26	1	939	0	0
GDA1	YEL042W	0	40.98	1	1557	1	0
GDB1	YPR184W	0	41.47	1	4611	0	0
GDE1	YPL110C	0	38.13	-1	3672	0	1
GDH1	YOR375C	0	44.69	-1	1365	0	0
GDH2	YDL215C	0	36.66	-1	3279	0	0
GDH3	YAL062W	0	48.69	1	1374	0	0
GDS1	YOR355W	0	37.99	1	1569	0	0
GDT1	YBR187W	0	42.35	1	843	1	0
GEA1	YJR031C	0	36.36	-1	4227	0	1
GEF1	YJR040W	0	39.23	1	2340	1	0
GEM1	YAL048C	0	39.92	-1	1989	1	0
GEP3	YOR205C	0	38	-1	1671	0	0
GEP4	YHR100C	0	39.96	-1	558	0	0
GEP5	YLR091W	0	46.03	1	882	0	0
GEP7	YGL057C	0	37.5	-1	864	0	0
GET1	YGL020C	0	39.41	-1	708	0	1
GET2	YER083C	0	46.04	-1	858	1	0
GET3	YDL100C	0	39.72	-1	1065	0	1
GET4	YOR164C	0	35.14	-1	939	0	0
GEX2	YKR106W	0	40.26	1	1848	1	0
GFD1	YMR255W	0	37.39	1	567	0	1
GFD2	YCL036W	0	47.33	1	1701	0	0
GGA1	YDR358W	0	39.37	1	1674	0	1
GGA2	YHR108W	0	40.9	1	1758	0	1
GGC1	YDL198C	0	42.41	-1	903	0	0
GIC1	YHR061C	0	40.95	-1	945	0	0
GIC2	YDR309C	0	41.49	-1	1152	0	0
GID7	YCL039W	0	45	1	2238	0	0
GID8	YMR135C	0	41.81	-1	1368	0	0
GIM3	YNL153C	0	43.59	-1	390	0	1
GIM4	YEL003W	0	31.84	1	336	0	1
GIM5	YML094W	0	39.3	1	492	0	1
GIN4	YDR507C	0	37.91	-1	3429	0	1
GIP1	YBR045C	0	36.51	-1	1920	0	0
GIP2	YER054C	0	38.8	-1	1647	0	0
GIP3	YPL137C	0	39.96	-1	3831	0	1
GIP4	YAL031C	0	40.08	-1	2283	0	1
GIR2	YDR152W	0	40.48	1	798	0	1
GIS1	YDR096W	0	37.32	1	2685	0	1
GIS2	YNL255C	0	42.64	-1	462	0	0
GIS3	YLR094C	0	45.33	-1	1509	0	0
GIS4	YML006C	0	37.16	-1	2325	0	0
GIT1	YCR098C	0	38.28	-1	1557	1	0
GLC3	YEL011W	0	40.95	1	2115	0	0
GLC8	YMR311C	0	42.9	-1	690	0	0
GLE2	YER107C	0	41.71	-1	1098	0	0
GLG1	YKR058W	0	38.63	1	1851	0	0
GLG2	YJL137C	0	39.02	-1	1143	0	0
GLK1	YCL040W	0	49.63	1	1503	0	0
GLN3	YER040W	0	40.58	1	2193	0	0
GLO1	YML004C	0	40.67	-1	981	0	0
GLO2	YDR272W	0	39.76	1	825	0	0
GLO3	YER122C	0	38.46	-1	1482	0	1
GLO4	YOR040W	0	41.61	1	858	0	0
GLR1	YPL091W	0	40.22	1	1452	0	0
GLT1	YDL171C	0	40.04	-1	6438	0	1
GLY1	YEL046C	0	47.25	-1	1164	0	0
GMC1	YDR506C	0	40.12	-1	1827	1	0
GMC2	YLR445W	0	37.13	1	567	0	1
GMH1	YKR030W	0	34.67	1	822	1	0
GND1	YHR183W	0	44.49	1	1470	0	0
GND2	YGR256W	0	43.07	1	1479	0	0
GNP1	YDR508C	0	41.06	-1	1992	1	0
GNT1	YOR320C	0	35.7	-1	1476	1	0
GON7	YJL184W	0	49.19	1	372	0	0
GOR1	YNL274C	0	42.55	-1	1053	0	0
GOS1	YHL031C	0	46.43	-1	672	1	1
GOT1	YMR292W	0	36.47	1	417	1	0
GPA1	YHR005C	0	38.27	-1	1419	0	0
GPA2	YER020W	0	46.74	1	1350	0	0
GPB1	YOR371C	0	39.53	-1	2694	0	0
GPB2	YAL056W	0	39.5	1	2643	0	0
GPD1	YDL022W	0	43.88	1	1176	0	0
GPD2	YOL059W	0	45.2	1	1323	0	0
GPG1	YGL121C	0	41.99	-1	381	0	0
GPH1	YPR160W	0	40.27	1	2709	0	0
GPM2	YDL021W	0	37.5	1	936	0	0
GPM3	YOL056W	0	40.46	1	912	0	0
GPP1	YIL053W	0	44.09	1	753	0	0
GPP2	YER062C	0	44.49	-1	753	0	0
GPR1	YDL035C	0	36.52	-1	2886	1	0
GPT2	YKR067W	0	40.32	1	2232	1	0
GPX1	YKL026C	0	37.5	-1	504	0	0
GPX2	YBR244W	0	37.22	1	489	0	0
GRE1	YPL223C	0	48.13	-1	507	0	0
GRE2	YOL151W	0	41.59	1	1029	0	0
GRE3	YHR104W	0	40.45	1	984	0	0
GRH1	YDR517W	0	47.54	1	1119	0	0
GRR1	YJR090C	0	36.26	-1	3456	0	0
GRX1	YCL035C	0	41.74	-1	333	0	0
GRX2	YDR513W	0	38.43	1	432	1	0
GRX3	YDR098C	0	39.39	-1	858	0	0
GRX4	YER174C	0	39.59	-1	735	0	0
GRX5	YPL059W	0	41.5	1	453	0	0
GRX6	YDL010W	0	37.93	1	696	1	0
GRX7	YBR014C	0	39.05	-1	612	1	0
GRX8	YLR364W	0	40.3	1	330	0	0
GSC2	YGR032W	0	39.38	1	5688	1	1
GSF2	YML048W	0	41.17	1	1212	1	1
GSH1	YJL101C	0	40.01	-1	2037	0	0
GSH2	YOL049W	0	37.87	1	1476	0	0
GSP2	YOR185C	0	40.27	-1	663	0	0
GSY1	YFR015C	0	42.45	-1	2127	0	0
GSY2	YLR258W	0	41.64	1	2118	0	0
GTB1	YDR221W	0	39.31	1	2109	0	1
GTF1	YGR102C	0	41.12	-1	552	0	0
GTO1	YGR154C	0	38.38	-1	1071	0	0
GTO3	YMR251W	0	46.87	1	1101	0	0
GTR1	YML121W	0	38.16	1	933	0	0
GTR2	YGR163W	0	37.82	1	1026	0	0
GTS1	YGL181W	0	44.25	1	1191	0	1
GTT1	YIR038C	0	40.99	-1	705	0	0
GTT2	YLL060C	0	46.15	-1	702	0	0
GTT3	YEL017W	0	43.79	1	1014	1	0
GUA1	YMR217W	0	41.44	1	1578	0	0
GUD1	YDL238C	0	42.93	-1	1470	0	0
GUF1	YLR289W	0	38.65	1	1938	0	0
GUP1	YGL084C	0	37.43	-1	1683	1	0
GUP2	YPL189W	0	37.76	1	1830	1	0
GUT1	YHL032C	0	47.04	-1	2130	0	0
GUT2	YIL155C	0	48.62	-1	1950	0	0
GVP36	YIL041W	0	45.16	1	981	0	1
GYL1	YMR192W	0	37.12	1	2163	0	1
GYP1	YOR070C	0	40.6	-1	1914	0	0
GYP5	YPL249C	0	39.33	-1	2685	0	1
GYP6	YJL044C	0	38.2	-1	1377	0	0
GYP7	YDL234C	0	38.11	-1	2241	0	0
GYP8	YFL027C	0	37.55	-1	1494	0	0
GZF3	YJL110C	0	39.37	-1	1656	0	1
HAA1	YPR008W	0	39.38	1	2085	0	1
HAC1	YFL031W	0	45.1	1	717	0	1
HAL1	YPR005C	0	37.97	-1	885	0	0
HAL5	YJL165C	0	39.76	-1	2568	0	0
HAL9	YOL089C	0	35.79	-1	3093	0	1
HAM1	YJR069C	0	41.58	-1	594	0	0
HAP2	YGL237C	0	44.74	-1	798	0	0
HAP3	YBL021C	0	48.05	-1	435	0	0
HAP4	YKL109W	0	38.2	1	1665	0	0
HAP5	YOR358W	0	47.19	1	729	0	0
HAT1	YPL001W	0	35.73	1	1125	0	0
HAT2	YEL056W	0	40.71	1	1206	0	0
HBS1	YKR084C	0	39.6	-1	1836	0	0
HBT1	YDL223C	0	42.6	-1	3141	0	0
HCH1	YNL281W	0	41.13	1	462	0	0
HCM1	YCR065W	0	41.83	1	1695	0	0
HCR1	YLR192C	0	42.61	-1	798	0	1
HCS1	YKL017C	0	37.09	-1	2052	0	1
HDA1	YNL021W	0	38.57	1	2121	0	0
HDA2	YDR295C	0	37.48	-1	2025	0	1
HDA3	YPR179C	0	35.62	-1	1968	0	1
HEF3	YNL014W	0	40.16	1	3135	0	0
HEH2	YDR458C	0	36.04	-1	1992	1	1
HEK2	YBL032W	0	46.25	1	1146	0	1
HEL1	YKR017C	0	37.08	-1	1656	0	0
HEL2	YDR266C	0	38.54	-1	1920	0	0
HEM14	YER014W	0	40.68	1	1620	0	0
HEM25	YDL119C	0	39.72	-1	924	0	0
HER1	YOR227W	0	38.79	1	3741	0	1
HER2	YMR293C	0	38.28	-1	1395	0	0
HES1	YOR237W	0	38.93	1	1305	0	1
HFA1	YMR207C	0	38.56	-1	6372	0	0
HFD1	YMR110C	0	37.21	-1	1599	1	0
HFI1	YPL254W	0	37.76	1	1467	0	0
HFM1	YGL251C	0	36.14	-1	3564	0	0
HGH1	YGR187C	0	36.29	-1	1185	0	1
HHF1	YBR009C	0	42.63	-1	312	0	0
HHF2	YNL030W	0	42.31	1	312	0	0
HHO1	YPL127C	0	46.2	-1	777	0	0
HHT1	YBR010W	0	43.31	1	411	0	0
HHT2	YNL031C	0	41.85	-1	411	0	0
HHY1	YEL059W	0	45.63	1	309	1	0
HIM1	YDR317W	0	35.1	1	1245	0	0
HIR1	YBL008W	0	39.56	1	2523	0	0
HIR2	YOR038C	0	37.98	-1	2628	0	0
HIR3	YJR140C	0	36.55	-1	4947	0	0
HIS1	YER055C	0	40.83	-1	894	0	0
HIS2	YFR025C	0	42.46	-1	1008	0	0
HIS3	YOR202W	0	49.02	1	663	0	0
HIS4	YCL030C	0	42.46	-1	2400	0	0
HIS5	YIL116W	0	39.64	1	1158	0	1
HIS6	YIL020C	0	39.06	-1	786	0	0
HIS7	YBR248C	0	41.41	-1	1659	0	0
HIT1	YJR055W	0	34.95	1	495	0	0
HKR1	YDR420W	0	42.54	1	5409	1	0
HLJ1	YMR161W	0	42.52	1	675	1	0
HLR1	YDR528W	0	38.36	1	1272	0	0
HMF1	YER057C	0	43.33	-1	390	0	0
HMG1	YML075C	0	39.87	-1	3165	1	0
HMG2	YLR450W	0	39.32	1	3138	1	0
HMI1	YOL095C	0	36.26	-1	2121	0	0
HMO1	YDR174W	0	43.59	1	741	0	1
HMS1	YOR032C	0	38.93	-1	1305	0	0
HMS2	YJR147W	0	46.52	1	1077	0	1
HMT1	YBR034C	0	40.59	-1	1047	0	0
HMX1	YLR205C	0	44.76	-1	954	1	0
HNM1	YGL077C	0	41.08	-1	1692	1	1
HNT1	YDL125C	0	42.18	-1	477	0	0
HNT2	YDR305C	0	38.09	-1	654	0	1
HNT3	YOR258W	0	35.02	1	654	0	0
HO	YDL227C	0	40.89	-1	1761	0	0
HOC1	YJR075W	0	40.47	1	1191	1	1
HOF1	YMR032W	0	40.2	1	2010	0	1
HOG1	YLR113W	0	42.97	1	1308	0	0
HOL1	YNR055C	0	42.59	-1	1761	1	0
HOM2	YDR158W	0	43.17	1	1098	0	0
HOM3	YER052C	0	39.27	-1	1584	0	0
HOM6	YJR139C	0	40.19	-1	1080	1	1
HOP1	YIL072W	0	37.57	1	1818	0	0
HOP2	YGL033W	0	33.84	1	657	0	1
HOR7	YMR251W-A	0	46.67	1	180	0	0
HOS1	YPR068C	0	37.3	-1	1413	0	0
HOS2	YGL194C	0	38.19	-1	1359	0	1
HOS3	YPL116W	0	39.59	1	2094	0	1
HOS4	YIL112W	0	38.81	1	3252	0	1
HOT1	YMR172W	0	41.02	1	2160	1	1
HOT13	YKL084W	0	41.31	1	351	0	0
HPA2	YPR193C	0	40.98	-1	471	0	0
HPA3	YEL066W	0	47.41	1	540	0	0
HPC2	YBR215W	0	37.16	1	1878	0	0
HPF1	YOL155C	0	46.97	-1	2904	0	0
HPM1	YIL110W	0	38.1	1	1134	0	0
HPR1	YDR138W	0	36.43	1	2259	0	1
HPT1	YDR399W	0	41.14	1	666	0	0
HRB1	YNL004W	0	40.13	1	1365	0	0
HRD1	YOL013C	0	37.92	-1	1656	1	0
HRD3	YLR207W	0	41.41	1	2502	1	0
HRK1	YOR267C	0	39.21	-1	2280	0	0
HRQ1	YDR291W	0	37.91	1	3234	0	0
HRT3	YLR097C	0	36.52	-1	1035	0	0
HSC82	YMR186W	0	38.53	1	2118	0	0
HSE1	YHL002W	0	40.32	1	1359	0	1
HSL1	YKL101W	0	38.49	1	4557	0	1
HSL7	YBR133C	0	40.74	-1	2484	0	0
HSM3	YBR272C	0	36.73	-1	1443	0	0
HSP104	YLL026W	0	40.12	1	2727	0	1
HSP12	YFL014W	0	48.18	1	330	0	0
HSP150	YJL159W	0	48.79	1	1242	0	0
HSP26	YBR072W	0	42.48	1	645	0	0
HSP30	YCR021C	0	42.84	-1	999	1	0
HSP31	YDR533C	0	40.76	-1	714	0	0
HSP42	YDR171W	0	43.88	1	1128	0	0
HSP78	YDR258C	0	38.83	-1	2436	0	1
HSP82	YPL240C	0	39.06	-1	2130	0	0
HST1	YOL068C	0	37.5	-1	1512	0	0
HST2	YPL015C	0	43.39	-1	1074	0	0
HST3	YOR025W	0	42.71	1	1344	0	1
HST4	YDR191W	0	40.52	1	1113	0	0
HSV2	YGR223C	0	40.91	-1	1347	0	0
HTA1	YDR225W	0	42.86	1	399	0	0
HTA2	YBL003C	0	41.1	-1	399	0	0
HTB2	YBL002W	0	41.67	1	396	0	0
HTD2	YHR067W	0	39.74	1	843	0	0
HTL1	YCR020W-B	0	33.33	1	237	0	0
HUA1	YGR268C	0	50.75	-1	597	0	0
HUA2	YOR284W	0	37.02	1	732	0	0
HUB1	YNR032C-A	0	38.74	-1	222	0	0
HUL4	YJR036C	0	36.77	-1	2679	0	0
HUL5	YGL141W	0	36.66	1	2733	0	1
HUR1	YGL168W	0	32.43	1	333	1	0
HUT1	YPL244C	0	40.29	-1	1020	1	0
HVG1	YER039C	0	43.47	-1	750	1	0
HXK1	YFR053C	0	42.46	-1	1458	0	0
HXK2	YGL253W	0	41.68	1	1461	0	0
HXT1	YHR094C	0	41.16	-1	1713	1	0
HXT10	YFL011W	0	41.13	1	1641	1	0
HXT12	YIL170W	0	NA	NA	NA	NA	NA
HXT14	YNL318C	0	36.11	-1	1623	1	0
HXT17	YNR072W	0	41.77	1	1695	1	0
HXT2	YMR011W	0	39.85	1	1626	1	0
HXT3	YDR345C	0	40.55	-1	1704	1	0
HXT4	YHR092C	0	39.28	-1	1731	1	0
HXT5	YHR096C	0	41.82	-1	1779	1	1
HXT8	YJL214W	0	40.88	1	1710	1	0
HYR1	YIR037W	0	41.26	1	492	0	0
IAH1	YOR126C	0	40.31	-1	717	0	0
IBA57	YJR122W	0	37.95	1	1494	0	0
IBD2	YNL164C	0	39.87	-1	1056	0	0
ICE2	YIL090W	0	37.4	1	1476	1	0
ICL1	YER065C	0	44.03	-1	1674	0	0
ICL2	YPR006C	0	41.72	-1	1728	0	0
ICP55	YER078C	0	39.19	-1	1536	0	0
ICS2	YBR157C	0	38.8	-1	768	0	0
ICS3	YJL077C	0	40.91	-1	396	1	0
ICT1	YLR099C	0	46.5	-1	1185	0	0
ICY1	YMR195W	0	43.49	1	384	0	0
ICY2	YPL250C	0	47.45	-1	411	0	0
IDH1	YNL037C	0	43.49	-1	1083	0	0
IDH2	YOR136W	0	40.72	1	1110	0	0
IDP1	YDL066W	0	42.5	1	1287	0	0
IDP2	YLR174W	0	41.81	1	1239	0	0
IDP3	YNL009W	0	36.42	1	1263	0	0
IDS2	YJL146W	0	40.5	1	1410	0	0
IES2	YNL215W	0	42.26	1	963	0	1
IES3	YLR052W	0	39.44	1	753	0	1
IES4	YOR189W	0	41.03	1	351	0	0
IES5	YER092W	0	39.15	1	378	0	0
IES6	YEL044W	0	47.7	1	501	0	0
IFA38	YBR159W	0	38.03	1	1044	1	1
IFM1	YOL023W	0	36.93	1	2031	0	1
IGD1	YFR017C	0	51.53	-1	588	0	0
IGO1	YNL157W	0	39.84	1	507	0	0
IGO2	YHR132W-A	0	40.15	1	396	0	0
IKI3	YLR384C	0	39.31	-1	4050	0	1
IKS1	YJL057C	0	38.17	-1	2004	0	0
ILM1	YJR118C	0	33.17	-1	612	1	0
ILV1	YER086W	0	41.13	1	1731	0	0
ILV2	YMR108W	0	43.56	1	2064	0	0
ILV6	YCL009C	0	50.11	-1	930	0	0
IMA1	YGR287C	0	42.32	-1	1770	0	0
IMA5	YJL216C	0	40.66	-1	1746	0	0
IMD3	YLR432W	0	40.71	1	1572	0	0
IMD4	YML056C	0	38.68	-1	1575	0	0
IME1	YJR094C	0	34.53	-1	1083	0	0
IME2	YJL106W	0	36.95	1	1938	0	0
